"id","deviceid","timestamp","location","cameraid","snapshot"
"6118e8e9-8786-4ad4-bc0e-58d3caf02227",Vehicle-Charmi-123,2024-10-29 18:09:41.067,"[52.9388702351663,-2.7073089174726594]",Nikon-Cam123,Base64EncodedString
b51b2bd1-d3fe-4156-980a-a22fb260a163,Vehicle-Charmi-123,2024-10-29 18:10:24.067,"[52.94879617973971,-2.7253824263658197]",Nikon-Cam123,Base64EncodedString
"1812ea55-83b9-400c-8a31-228bf9c2937f",Vehicle-Charmi-123,2024-10-29 21:50:46.067,"[55.83851731501786,-7.922003896582912]",Nikon-Cam123,Base64EncodedString
f2237d11-91e2-4b50-885d-0903dc3e22ba,Vehicle-Charmi-123,2024-10-29 21:51:18.067,"[55.84799839454931,-7.9401061961100545]",Nikon-Cam123,Base64EncodedString
dfdad318-89ef-48cd-a9d8-a1cc2b634cd3,Vehicle-Charmi-123,2024-10-29 21:52:08.067,"[55.857662352989436,-7.957468338343815]",Nikon-Cam123,Base64EncodedString
e77d2592-d7fa-4ca2-8747-043ace7379a7,Vehicle-Charmi-123,2024-10-29 21:53:02.067,"[55.867642574481245,-7.9749267591416855]",Nikon-Cam123,Base64EncodedString
"17853165-2c25-45eb-a9bd-2bd6db351952",Vehicle-Charmi-123,2024-10-29 21:54:01.067,"[55.87737114931402,-7.99256103735528]",Nikon-Cam123,Base64EncodedString
"5cbb1977-d105-4849-a5e6-d996cd16f64f",Vehicle-Charmi-123,2024-10-29 21:54:49.067,"[55.886762436429976,-8.010614117851901]",Nikon-Cam123,Base64EncodedString
b4f52a4f-7b60-4098-befd-817ea077c7c2,Vehicle-Charmi-123,2024-10-29 21:55:37.067,"[55.89675049162931,-8.027835500308447]",Nikon-Cam123,Base64EncodedString
fc7cabcd-53ba-4176-95e2-cb3af5e0481c,Vehicle-Charmi-123,2024-10-29 21:56:33.067,"[55.906041798989605,-8.04500734496252]",Nikon-Cam123,Base64EncodedString
"85048a3d-5227-4af6-a4d3-abfbb83466b4",Vehicle-Charmi-123,2024-10-29 21:57:05.067,"[55.915864425286166,-8.06217241944052]",Nikon-Cam123,Base64EncodedString
"8584976d-546e-4b51-8ce3-68a98b81c4c6",Vehicle-Charmi-123,2024-10-29 21:57:37.067,"[55.92578304234362,-8.07993915831902]",Nikon-Cam123,Base64EncodedString
"9990870a-e9c5-4dd9-ba21-68b59adfc249",Vehicle-Charmi-123,2024-10-29 21:58:32.067,"[55.935570726495136,-8.097100204473024]",Nikon-Cam123,Base64EncodedString
"8739301d-8373-47aa-85c5-0331ca0dc671",Vehicle-Charmi-123,2024-10-29 21:59:19.067,"[55.94579881628475,-8.114356004443456]",Nikon-Cam123,Base64EncodedString
"84258ca8-176e-4416-84be-3f2fd50f7cb7",Vehicle-Charmi-123,2024-10-29 21:59:49.067,"[55.95532949883635,-8.131833218024344]",Nikon-Cam123,Base64EncodedString
a4daf15d-9be9-42bc-8f58-952e770f859e,Vehicle-Charmi-123,2024-10-29 22:00:26.067,"[55.965114642332885,-8.14916004280201]",Nikon-Cam123,Base64EncodedString
"34bf63d1-baba-4b9d-985d-2fff711e933a",Vehicle-Charmi-123,2024-10-29 22:00:59.067,"[55.97499572758593,-8.16695053907434]",Nikon-Cam123,Base64EncodedString
"6dfe1d18-0bfe-4df9-9f7a-9d7d481dd34f",Vehicle-Charmi-123,2024-10-29 22:01:44.067,"[55.985061389223574,-8.185060908748072]",Nikon-Cam123,Base64EncodedString
bcc5574f-9a34-40e5-a525-11a178c78278,Vehicle-Charmi-123,2024-10-29 22:02:27.067,"[55.99498921492731,-8.20266382188394]",Nikon-Cam123,Base64EncodedString
c6d523ed-fe7f-43c2-a804-af6b7e29c3c0,Vehicle-Charmi-123,2024-10-29 22:03:03.067,"[56.004696000797416,-8.22023211148047]",Nikon-Cam123,Base64EncodedString
"2bc6b717-ca31-4da4-8f02-140a7240b72c",Vehicle-Charmi-123,2024-10-29 22:03:37.067,"[56.01403706981669,-8.238245432358108]",Nikon-Cam123,Base64EncodedString
"6572a1d4-0e10-4450-b250-2e495938797c",Vehicle-Charmi-123,2024-10-29 22:04:35.067,"[56.023576451596405,-8.255754613007648]",Nikon-Cam123,Base64EncodedString
c8eb8f98-3601-4d4c-b5f5-3939ff109231,Vehicle-Charmi-123,2024-10-29 22:05:11.067,"[56.03345715825867,-8.273554640693327]",Nikon-Cam123,Base64EncodedString
ae3feb88-25ac-40ef-829b-acd5c9f8c6ef,Vehicle-Charmi-123,2024-10-29 22:05:42.067,"[56.042818687975036,-8.291095548435734]",Nikon-Cam123,Base64EncodedString
bf34d7a4-76c9-4d80-b5d3-7ad4d41f6a5d,Vehicle-Charmi-123,2024-10-29 21:45:08.067,"[55.76951433964169,-7.799424935364739]",Nikon-Cam123,Base64EncodedString
ea6a3f8e-853b-4a28-b99d-6382633d0c5b,Vehicle-Charmi-123,2024-10-29 21:46:01.067,"[55.77945865952806,-7.817259182156035]",Nikon-Cam123,Base64EncodedString
ce07f100-68d2-47ab-9f93-726e44b8a0e1,Vehicle-Charmi-123,2024-10-29 21:47:00.067,"[55.7894880886939,-7.834781360616345]",Nikon-Cam123,Base64EncodedString
f023e6d8-87ca-4f21-8b58-bca316e159b8,Vehicle-Charmi-123,2024-10-29 21:47:49.067,"[55.79976016035159,-7.8519400149826515]",Nikon-Cam123,Base64EncodedString
a83d3ab3-f5dd-43e9-8a42-0da04fe5432e,Vehicle-Charmi-123,2024-10-29 21:48:45.067,"[55.80910248613814,-7.869801619486734]",Nikon-Cam123,Base64EncodedString
"3b2baad6-4a96-458b-8291-9e2bfab2cb78",Vehicle-Charmi-123,2024-10-29 21:49:28.067,"[55.8186531112896,-7.8873971773541545]",Nikon-Cam123,Base64EncodedString
"384c8a68-837d-4e13-8cc9-baf41343a0d2",Vehicle-Charmi-123,2024-10-29 21:50:06.067,"[55.82855159685763,-7.90487111142991]",Nikon-Cam123,Base64EncodedString
"0b387edb-c218-4903-a1ac-709b1e44e0d1",Vehicle-Charmi-123,2024-10-29 20:11:37.067,"[54.555535619902436,-5.608261926044477]",Nikon-Cam123,Base64EncodedString
"5e950e6a-f365-4d68-a62f-9889107b8832",Vehicle-Charmi-123,2024-10-29 20:12:32.067,"[54.565017946117784,-5.626206568059703]",Nikon-Cam123,Base64EncodedString
ae514d9c-162b-41be-940f-fe84a6908fe7,Vehicle-Charmi-123,2024-10-29 20:13:23.067,"[54.57525748602413,-5.643975429700691]",Nikon-Cam123,Base64EncodedString
"8022fa67-5aa4-4dd4-8c97-331c725618a8",Vehicle-Charmi-123,2024-10-29 20:14:03.067,"[54.58511103803203,-5.6617369362650125]",Nikon-Cam123,Base64EncodedString
"9bc76a11-b284-476b-a7f0-6415242a3a0e",Vehicle-Charmi-123,2024-10-29 20:14:42.067,"[54.59486188640811,-5.679504194662899]",Nikon-Cam123,Base64EncodedString
"47370fe4-1dee-4528-944e-f010bd374e72",Vehicle-Charmi-123,2024-10-29 20:15:39.067,"[54.60487731177531,-5.696738089478265]",Nikon-Cam123,Base64EncodedString
"76b45755-63ec-45e1-b7f1-1d9e45dd6be4",Vehicle-Charmi-123,2024-10-29 18:30:02.067,"[53.20460904118387,-3.1827772452515273]",Nikon-Cam123,Base64EncodedString
aa9cc628-8565-4a5a-9da6-cd61e9f72909,Vehicle-Charmi-123,2024-10-29 18:31:02.067,"[53.214691977515955,-3.200824226007713]",Nikon-Cam123,Base64EncodedString
"7d3b7e3a-07df-4974-b52a-63b201db7a72",Vehicle-Charmi-123,2024-10-29 18:31:47.067,"[53.224385255814056,-3.2185730564392285]",Nikon-Cam123,Base64EncodedString
ed657956-5bfe-4a9d-a0d1-cb2973b0f3a6,Vehicle-Charmi-123,2024-10-29 18:32:39.067,"[53.23390302231116,-3.235797783480204]",Nikon-Cam123,Base64EncodedString
"10e74ab0-2ca3-485c-91b6-95f2d466c955",Vehicle-Charmi-123,2024-10-29 18:33:13.067,"[53.24320668040635,-3.2537166253647944]",Nikon-Cam123,Base64EncodedString
a22486ef-8e57-4aeb-83d4-736dda08b00c,Vehicle-Charmi-123,2024-10-29 18:34:08.067,"[53.252878526620435,-3.2711028801938737]",Nikon-Cam123,Base64EncodedString
"9f8ac4e1-bfb4-409e-a8e1-d1332736cec5",Vehicle-Charmi-123,2024-10-29 18:34:58.067,"[53.26313544714764,-3.288902503546896]",Nikon-Cam123,Base64EncodedString
bdd37d3d-8160-42c6-b584-bfd18a67c410,Vehicle-Charmi-123,2024-10-29 18:35:35.067,"[53.273195614551774,-3.3067331240661906]",Nikon-Cam123,Base64EncodedString
"7781d675-782a-4515-a93e-e7bbb39f0381",Vehicle-Charmi-123,2024-10-29 18:36:09.067,"[53.28284353204912,-3.3245893576229513]",Nikon-Cam123,Base64EncodedString
"5dca6fee-0786-45f5-9875-4c0004672960",Vehicle-Charmi-123,2024-10-29 18:37:03.067,"[53.292143872664006,-3.342301547553183]",Nikon-Cam123,Base64EncodedString
"428a400f-12fe-4542-ac86-b65e0597a53e",Vehicle-Charmi-123,2024-10-29 18:37:46.067,"[53.30192499660622,-3.3603642804029064]",Nikon-Cam123,Base64EncodedString
"66002539-4620-4d95-a629-9a749e39050f",Vehicle-Charmi-123,2024-10-29 18:38:46.067,"[53.3113199689738,-3.378185622407155]",Nikon-Cam123,Base64EncodedString
"0694d563-843e-4c1f-b0b3-2f4a28273086",Vehicle-Charmi-123,2024-10-29 18:39:38.067,"[53.320908404258475,-3.395708411138765]",Nikon-Cam123,Base64EncodedString
"026b172e-6d9a-48ce-8cf9-3017f99e3dc0",Vehicle-Charmi-123,2024-10-29 18:40:20.067,"[53.3305724595608,-3.4130179166233323]",Nikon-Cam123,Base64EncodedString
bed369d4-24ab-49cd-b33f-b81eaeecc77c,Vehicle-Charmi-123,2024-10-29 18:40:52.067,"[53.34065814508183,-3.430312634814622]",Nikon-Cam123,Base64EncodedString
a311ebbb-3d99-47c4-aeea-0d960c4e329b,Vehicle-Charmi-123,2024-10-29 18:41:37.067,"[53.350020110217415,-3.447447934200185]",Nikon-Cam123,Base64EncodedString
"4b64e0b4-b526-4eae-8688-02765a972b6e",Vehicle-Charmi-123,2024-10-29 18:42:28.067,"[53.35941747964266,-3.4653257032313403]",Nikon-Cam123,Base64EncodedString
"44ec82c8-955a-4f22-b848-49bdef973102",Vehicle-Charmi-123,2024-10-29 18:43:15.067,"[53.368927480722206,-3.4827048502037075]",Nikon-Cam123,Base64EncodedString
"76ce03d0-013d-4334-8028-634593a92a29",Vehicle-Charmi-123,2024-10-29 18:44:15.067,"[53.37832003008021,-3.5004148747751818]",Nikon-Cam123,Base64EncodedString
"0cc3f1ff-2373-4619-84e3-6f8dbb715816",Vehicle-Charmi-123,2024-10-29 18:44:55.067,"[53.388046196018486,-3.517844111509658]",Nikon-Cam123,Base64EncodedString
"10a49e39-6370-4931-9a73-15d6b6e941a5",Vehicle-Charmi-123,2024-10-29 18:45:38.067,"[53.39788610630831,-3.535639121854105]",Nikon-Cam123,Base64EncodedString
"272abfa1-ea8c-4267-8811-b5e681c8737f",Vehicle-Charmi-123,2024-10-29 18:46:30.067,"[53.40776630946667,-3.553376286073749]",Nikon-Cam123,Base64EncodedString
e4fa6dc4-8f5d-4541-84c6-6e4f49ddf1dd,Vehicle-Charmi-123,2024-10-29 18:47:15.067,"[53.41716826443738,-3.570831584645524]",Nikon-Cam123,Base64EncodedString
b268471f-d1dc-49b2-8795-ac6769c264a2,Vehicle-Charmi-123,2024-10-29 18:47:52.067,"[53.42712837451909,-3.5886443989006582]",Nikon-Cam123,Base64EncodedString
bd08e45c-eedb-41e8-b04e-d655a2abc8ed,Vehicle-Charmi-123,2024-10-29 18:48:26.067,"[53.43697128709493,-3.606280756874466]",Nikon-Cam123,Base64EncodedString
"10fe570e-0a78-4c17-9d36-343a0888c039",Vehicle-Charmi-123,2024-10-29 18:49:18.067,"[53.4466684214433,-3.623915030994442]",Nikon-Cam123,Base64EncodedString
bd9e09ab-f356-46ee-a89c-0c589fd7d9ff,Vehicle-Charmi-123,2024-10-29 18:50:12.067,"[53.45673716164073,-3.641475380533256]",Nikon-Cam123,Base64EncodedString
"4c497cbf-134a-40f2-a601-e12d00ee88ec",Vehicle-Charmi-123,2024-10-29 18:50:45.067,"[53.46657151491545,-3.658611604805379]",Nikon-Cam123,Base64EncodedString
"5b2b1b9d-b2f2-4542-8a6b-335c881e46e2",Vehicle-Charmi-123,2024-10-29 18:51:37.067,"[53.476069393083044,-3.6759999918233746]",Nikon-Cam123,Base64EncodedString
"1b13cadf-70da-44ac-977d-90d344836044",Vehicle-Charmi-123,2024-10-29 18:52:12.067,"[53.485889673880415,-3.69352913413749]",Nikon-Cam123,Base64EncodedString
"53985925-c45f-43e2-b4c3-905e4bb79b2c",Vehicle-Charmi-123,2024-10-29 18:53:09.067,"[53.49609644259225,-3.710662647911845]",Nikon-Cam123,Base64EncodedString
"94d4c71a-e3ee-4722-9447-ded5098ffebc",Vehicle-Charmi-123,2024-10-29 18:53:52.067,"[53.50596186812155,-3.7285199307597576]",Nikon-Cam123,Base64EncodedString
"9cdbeb68-e92c-4b1e-9ac1-ce21eda0636b",Vehicle-Charmi-123,2024-10-29 18:54:46.067,"[53.515577157401715,-3.7466434576746157]",Nikon-Cam123,Base64EncodedString
b8e66c7c-50ae-4c53-823e-788fe2a4b5ce,Vehicle-Charmi-123,2024-10-29 18:55:26.067,"[53.52513369424003,-3.763941114057567]",Nikon-Cam123,Base64EncodedString
"94d9d21d-afd6-4cb8-81c4-c941ffe39177",Vehicle-Charmi-123,2024-10-29 18:56:10.067,"[53.53454593141927,-3.7812094624576384]",Nikon-Cam123,Base64EncodedString
"3f199a72-8a04-4e56-84f5-39f96cc011cb",Vehicle-Charmi-123,2024-10-29 18:57:08.067,"[53.54408432069781,-3.7989636186899918]",Nikon-Cam123,Base64EncodedString
"48e0ef7c-a0b2-49ec-babc-d55cb2dbd136",Vehicle-Charmi-123,2024-10-29 18:57:52.067,"[53.553966000194656,-3.816570174435355]",Nikon-Cam123,Base64EncodedString
"30579155-2f4b-4b00-a35b-fccc63a065f4",Vehicle-Charmi-123,2024-10-29 18:58:26.067,"[53.5635673516721,-3.8338151854403746]",Nikon-Cam123,Base64EncodedString
e34a7f57-5f89-4825-960c-b102192ff41c,Vehicle-Charmi-123,2024-10-29 18:59:09.067,"[53.57348343171044,-3.8517898113095304]",Nikon-Cam123,Base64EncodedString
"6ab04d5c-09d9-4c1b-8928-bf6297137e87",Vehicle-Charmi-123,2024-10-29 18:59:59.067,"[53.58356250837164,-3.8696680249345667]",Nikon-Cam123,Base64EncodedString
fb13bc82-fd3f-4138-a816-7a6509fb08f0,Vehicle-Charmi-123,2024-10-29 19:00:52.067,"[53.59336825749944,-3.887284502368452]",Nikon-Cam123,Base64EncodedString
"34bed62a-c8fa-4b88-be96-a47ae1a104cf",Vehicle-Charmi-123,2024-10-29 19:01:26.067,"[53.60364314003228,-3.904476577966778]",Nikon-Cam123,Base64EncodedString
"00e6e761-9914-472a-881f-3e42e011ad7d",Vehicle-Charmi-123,2024-10-29 19:01:57.067,"[53.613193325309446,-3.9225627511048407]",Nikon-Cam123,Base64EncodedString
"6bfdc0e0-e5ad-4cc6-b85e-73a7a61a2243",Vehicle-Charmi-123,2024-10-29 19:02:56.067,"[53.622564922383226,-3.9406097295428655]",Nikon-Cam123,Base64EncodedString
"72660038-9bc8-4322-afb8-f4066ea41db3",Vehicle-Charmi-123,2024-10-29 20:27:15.067,"[54.75159219668046,-5.962423806284851]",Nikon-Cam123,Base64EncodedString
"75b5841b-eebf-48d9-9cc0-a79692a7a25e",Vehicle-Charmi-123,2024-10-29 20:28:10.067,"[54.76098047529801,-5.980041462741734]",Nikon-Cam123,Base64EncodedString
c28558d5-a934-4269-8a66-49e1987ca6a6,Vehicle-Charmi-123,2024-10-29 20:28:42.067,"[54.77119433708581,-5.997732085307181]",Nikon-Cam123,Base64EncodedString
"0dbc6efb-b785-4315-afc7-286158eebb18",Vehicle-Charmi-123,2024-10-29 20:29:32.067,"[54.78142805294365,-6.015037856572753]",Nikon-Cam123,Base64EncodedString
f5f3e435-6bfd-4d26-9ec5-e12bef01938f,Vehicle-Charmi-123,2024-10-29 20:30:22.067,"[54.791390077324664,-6.032804116574477]",Nikon-Cam123,Base64EncodedString
f078d7e8-e4c2-4644-8f4d-dfa422f65301,Vehicle-Charmi-123,2024-10-29 20:45:08.067,"[54.977575318133816,-6.367208169747635]",Nikon-Cam123,Base64EncodedString
"19b16c32-6f47-40f6-b757-fdcf4766b181",Vehicle-Charmi-123,2024-10-29 20:45:45.067,"[54.98777224128551,-6.384852518064933]",Nikon-Cam123,Base64EncodedString
"93aa83eb-7af5-4542-a48d-6ade4ca26a9f",Vehicle-Charmi-123,2024-10-29 20:46:37.067,"[54.99734700353401,-6.40244341917689]",Nikon-Cam123,Base64EncodedString
ae07bdca-d597-4612-a3e0-cd5d93eafc1e,Vehicle-Charmi-123,2024-10-29 20:47:20.067,"[55.006823574513334,-6.4196872571084]",Nikon-Cam123,Base64EncodedString
"9dacbc80-c559-47fb-8e64-9b6a6bdf7f18",Vehicle-Charmi-123,2024-10-29 20:48:15.067,"[55.01639625136801,-6.437070330216269]",Nikon-Cam123,Base64EncodedString
be5a2d16-0b1f-472d-83b4-b8143183a881,Vehicle-Charmi-123,2024-10-29 21:41:52.067,"[55.71952408583203,-7.710806067771646]",Nikon-Cam123,Base64EncodedString
"7a578f8e-220f-42d2-836f-6bfb72df6643",Vehicle-Charmi-123,2024-10-29 21:42:26.067,"[55.729787060859096,-7.7287962920261]",Nikon-Cam123,Base64EncodedString
"4d1d0461-8e6c-4841-b2be-4e3d5aa46b40",Vehicle-Charmi-123,2024-10-29 21:42:56.067,"[55.73930080177751,-7.746497520168805]",Nikon-Cam123,Base64EncodedString
cbe4cc3b-6699-4d78-96df-0641f9b35631,Vehicle-Charmi-123,2024-10-29 21:43:41.067,"[55.749293684320065,-7.76451035579919]",Nikon-Cam123,Base64EncodedString
"5af4a22d-6211-4969-bab2-f5fee0dd3d5a",Vehicle-Charmi-123,2024-10-29 21:44:29.067,"[55.75926575833921,-7.782097158586746]",Nikon-Cam123,Base64EncodedString
"99cee49e-0560-46a2-9657-8a1cbbfe20ab",Vehicle-Charmi-123,2024-10-29 19:47:04.067,"[54.21794866362273,-5.010522673913375]",Nikon-Cam123,Base64EncodedString
b4607a8f-8413-43f3-af75-25916f251042,Vehicle-Charmi-123,2024-10-29 19:47:36.067,"[54.2274711688887,-5.028635924512106]",Nikon-Cam123,Base64EncodedString
"6fd64717-a1ab-40c4-89ac-aed864685eea",Vehicle-Charmi-123,2024-10-29 19:48:14.067,"[54.23721592012345,-5.045784633559185]",Nikon-Cam123,Base64EncodedString
"19335393-2c04-4a3f-a3e2-6204eacbcd09",Vehicle-Charmi-123,2024-10-29 19:48:44.067,"[54.24735516602412,-5.063020341547642]",Nikon-Cam123,Base64EncodedString
"54304528-27a1-48d9-85ef-a0762c587d99",Vehicle-Charmi-123,2024-10-29 18:11:03.067,"[52.958734718431586,-2.7427525153064107]",Nikon-Cam123,Base64EncodedString
"3e5c66ad-69fd-40bd-bc5e-b7b5f726109b",Vehicle-Charmi-123,2024-10-29 18:12:02.067,"[52.96844060341383,-2.7600409104173176]",Nikon-Cam123,Base64EncodedString
"02cf5a42-c084-45f2-951b-8b3ec59d3ecd",Vehicle-Charmi-123,2024-10-29 18:13:01.067,"[52.9780269956245,-2.7775641274518117]",Nikon-Cam123,Base64EncodedString
b136b1f4-b588-4418-9194-3e94ec4f3d69,Vehicle-Charmi-123,2024-10-29 18:13:39.067,"[52.987477489887034,-2.795231212980779]",Nikon-Cam123,Base64EncodedString
"136ed475-a598-4172-af20-9a647c0d6e4c",Vehicle-Charmi-123,2024-10-29 18:14:30.067,"[52.99728077054599,-2.8132704752109308]",Nikon-Cam123,Base64EncodedString
"51fd5699-11a0-44c3-b5ae-782dca2ea0cf",Vehicle-Charmi-123,2024-10-29 18:15:08.067,"[53.00715123129755,-2.8308235978633762]",Nikon-Cam123,Base64EncodedString
"2402f99d-2718-44a5-bdc7-f3515c572d36",Vehicle-Charmi-123,2024-10-29 18:15:49.067,"[53.01707794262275,-2.8480089622396303]",Nikon-Cam123,Base64EncodedString
cc3bd728-aaa1-41bc-9d0e-84eacc966701,Vehicle-Charmi-123,2024-10-29 18:16:38.067,"[53.02712780224272,-2.865454620319711]",Nikon-Cam123,Base64EncodedString
"9250510e-6bbf-44ff-8331-cbc57a4df203",Vehicle-Charmi-123,2024-10-29 18:17:18.067,"[53.036988503916945,-2.883430767938328]",Nikon-Cam123,Base64EncodedString
"5c718c3f-f1f5-4553-aaf2-c94acc4d3e4c",Vehicle-Charmi-123,2024-10-29 18:18:02.067,"[53.04673330239266,-2.9014990311573956]",Nikon-Cam123,Base64EncodedString
cdf7c00f-4996-43c4-9b8d-fe18ee282189,Vehicle-Charmi-123,2024-10-29 18:19:00.067,"[53.05656246589674,-2.9195647755260783]",Nikon-Cam123,Base64EncodedString
"0aedc9e7-9b51-4119-b645-e60fa19b2630",Vehicle-Charmi-123,2024-10-29 18:19:57.067,"[53.06684332249532,-2.937308295907227]",Nikon-Cam123,Base64EncodedString
"03da24c0-31ab-4202-b1e1-4e6f572a1af4",Vehicle-Charmi-123,2024-10-29 18:20:27.067,"[53.07685918063623,-2.9552116056912605]",Nikon-Cam123,Base64EncodedString
"0cff0a09-1464-4e45-8133-eef8ae5f701b",Vehicle-Charmi-123,2024-10-29 18:21:00.067,"[53.087084590997364,-2.9726125817453517]",Nikon-Cam123,Base64EncodedString
ac71e8c4-47ba-4016-a3fb-fcd398d9f80b,Vehicle-Charmi-123,2024-10-29 18:21:37.067,"[53.09711313207585,-2.990336316394541]",Nikon-Cam123,Base64EncodedString
"45c02fa2-e1e0-4a91-9830-b52b10cfb687",Vehicle-Charmi-123,2024-10-29 18:22:28.067,"[53.106638036110624,-3.007586058072367]",Nikon-Cam123,Base64EncodedString
"0a242f9c-bf0f-42e3-99b6-d0977e46b4fc",Vehicle-Charmi-123,2024-10-29 18:23:07.067,"[53.116622344517936,-3.025303798895537]",Nikon-Cam123,Base64EncodedString
"5cf7dcac-a657-4603-a9c4-a523d4e9e879",Vehicle-Charmi-123,2024-10-29 18:23:41.067,"[53.12687813070648,-3.0428725121373374]",Nikon-Cam123,Base64EncodedString
"01401bb2-15f3-4dc6-85aa-8b28b9d27738",Vehicle-Charmi-123,2024-10-29 18:24:30.067,"[53.136434592294336,-3.060324840216703]",Nikon-Cam123,Base64EncodedString
"6ca13a9c-db72-4594-96d6-dc18896ddc05",Vehicle-Charmi-123,2024-10-29 18:25:03.067,"[53.14665975205754,-3.0774887626605882]",Nikon-Cam123,Base64EncodedString
"1c96fd9d-d573-4ab3-aef7-d28e18cee72f",Vehicle-Charmi-123,2024-10-29 18:26:01.067,"[53.15625617434183,-3.095255118042607]",Nikon-Cam123,Base64EncodedString
"661e2b4d-7107-4c0d-9e2a-3547a49df5b5",Vehicle-Charmi-123,2024-10-29 18:26:48.067,"[53.16628542672054,-3.1133648981416058]",Nikon-Cam123,Base64EncodedString
"4b11962f-6035-4121-b627-aebe299b839c",Vehicle-Charmi-123,2024-10-29 18:27:48.067,"[53.175830753478174,-3.1306693062019133]",Nikon-Cam123,Base64EncodedString
"761c6a9c-b47f-4830-a0cb-35c5c5422246",Vehicle-Charmi-123,2024-10-29 18:28:20.067,"[53.18564269789358,-3.147956237708318]",Nikon-Cam123,Base64EncodedString
"911a96c9-7fd3-431f-8800-98a611c9a506",Vehicle-Charmi-123,2024-10-29 18:29:11.067,"[53.19530389858627,-3.165464402472441]",Nikon-Cam123,Base64EncodedString
"7666eeff-9f63-46ba-bc4d-5eadbb9e0b16",Vehicle-Charmi-123,2024-10-29 22:06:34.067,"[56.0523088988658,-8.309094336671041]",Nikon-Cam123,Base64EncodedString
"24a1339f-3de2-483c-b2ca-7dbeac5bf346",Vehicle-Charmi-123,2024-10-29 22:07:23.067,"[56.062386445830825,-8.326582337457161]",Nikon-Cam123,Base64EncodedString
b4707d82-55da-479f-8661-7c21a41f48c0,Vehicle-Charmi-123,2024-10-29 22:08:16.067,"[56.07251143485706,-8.344429166578822]",Nikon-Cam123,Base64EncodedString
bfde3410-9a23-4b0f-b425-367a42f094c2,Vehicle-Charmi-123,2024-10-29 22:09:01.067,"[56.082217206710425,-8.362510942383341]",Nikon-Cam123,Base64EncodedString
"87b1907c-7d59-4b37-abda-ae7e141d94ad",Vehicle-Charmi-123,2024-10-29 22:09:54.067,"[56.09206369367686,-8.380624519391848]",Nikon-Cam123,Base64EncodedString
"3e555d23-1010-4d36-9e76-505ae9f4ab5a",Vehicle-Charmi-123,2024-10-29 22:10:28.067,"[56.10232811445531,-8.39828675874935]",Nikon-Cam123,Base64EncodedString
"38ed12fa-b04d-4289-9722-97294a8c9225",Vehicle-Charmi-123,2024-10-29 22:11:22.067,"[56.11214703478227,-8.416116168768138]",Nikon-Cam123,Base64EncodedString
b88e0e55-2f52-488e-889b-99db6a39de9f,Vehicle-Charmi-123,2024-10-29 22:12:03.067,"[56.12232301268823,-8.434131202224412]",Nikon-Cam123,Base64EncodedString
c5ee1ceb-0d51-4804-ba3e-b2e2b9ffc31e,Vehicle-Charmi-123,2024-10-29 22:12:57.067,"[56.132260051088565,-8.451519822159842]",Nikon-Cam123,Base64EncodedString
"3b7c442c-c506-4f02-b3da-bbf4cda3c686",Vehicle-Charmi-123,2024-10-29 22:13:43.067,"[56.141920864867274,-8.469193411510435]",Nikon-Cam123,Base64EncodedString
"34aa6d86-6a5b-477e-9089-8774da67aaef",Vehicle-Charmi-123,2024-10-29 22:14:15.067,"[56.152100768080565,-8.486861537390503]",Nikon-Cam123,Base64EncodedString
"03d86047-0f31-45d9-9622-91041b5cb3d1",Vehicle-Charmi-123,2024-10-29 22:15:02.067,"[56.16168193752251,-8.50401796278496]",Nikon-Cam123,Base64EncodedString
c3b83ba9-72cd-48d9-b2f0-01c0bbe9347e,Vehicle-Charmi-123,2024-10-29 22:15:52.067,"[56.171381629252075,-8.521801170306341]",Nikon-Cam123,Base64EncodedString
"864aea36-3f5f-433a-b22b-b08d6486f8a4",Vehicle-Charmi-123,2024-10-29 22:16:46.067,"[56.18115387236467,-8.538956446257965]",Nikon-Cam123,Base64EncodedString
"5b19755e-348e-4d4f-a944-089e664e8f4b",Vehicle-Charmi-123,2024-10-29 20:36:49.067,"[54.86957031413154,-6.17363614069795]",Nikon-Cam123,Base64EncodedString
"23c1d3c4-c024-4300-8f09-59a8ab37c02b",Vehicle-Charmi-123,2024-10-29 20:37:22.067,"[54.87953241719199,-6.191382712694363]",Nikon-Cam123,Base64EncodedString
ae1eebcf-b6f0-4226-8417-616fb42e2092,Vehicle-Charmi-123,2024-10-29 20:38:03.067,"[54.8890309496741,-6.208808000067546]",Nikon-Cam123,Base64EncodedString
"7ae36a3d-ece0-4b2d-9c54-ed80947af01c",Vehicle-Charmi-123,2024-10-29 20:38:58.067,"[54.899175258412846,-6.226737936853409]",Nikon-Cam123,Base64EncodedString
"6c3a8c3f-8240-4de2-aca6-89322b9a2354",Vehicle-Charmi-123,2024-10-29 20:39:45.067,"[54.90924859134954,-6.244563902671255]",Nikon-Cam123,Base64EncodedString
"5b3ccb85-d6db-4675-891f-2f75e5b7125b",Vehicle-Charmi-123,2024-10-29 20:40:32.067,"[54.91879636047155,-6.2623295960911864]",Nikon-Cam123,Base64EncodedString
"7dc52247-61e0-4100-adf3-f50ea4ffb2c7",Vehicle-Charmi-123,2024-10-29 19:51:12.067,"[54.2764261465358,-5.115973399792714]",Nikon-Cam123,Base64EncodedString
